Name,Contact,Address,Website,Google Maps URL
Maruti Automobile,08530595444,"plot no 140, Shop no.1 shevantai niwas, near Buddha vihar, Pimple Saudagar, Pune, Maharashtra 411027",,https://www.google.com/maps/place/Maruti+Automobile/data=!4m7!3m6!1s0x3bc2b95aaa6d7e91:0x8b1164f9a8d685b1!8m2!3d18.6008057!4d73.8013305!16s%2Fg%2F11lkjh5m39!19sChIJkX5tqlq5wjsRsYXWqPlkEYs?authuser=0&hl=en&rclk=1
Janta Service Centre,07447886002,"Bhagatsing Chowk, Prabhat Nagar, Pimple Gurav, Pune, Pimpri-Chinchwad, Maharashtra 411061",,https://www.google.com/maps/place/Janta+Service+Centre/data=!4m7!3m6!1s0x3bc2b9643913c5ad:0x23338f331ab6c3d9!8m2!3d18.5953158!4d73.8163582!16s%2Fg%2F11tfm4bd77!19sChIJrcUTOWS5wjsR2cO2GjOPMyM?authuser=0&hl=en&rclk=1
AJ Customs,07888128812,"Flat No. 3, Sr. No. 128/4, Plot no. 25, Sanewadi, Aundh, Pune, Maharashtra 411067",http://www.ajcustoms.in/,https://www.google.com/maps/place/AJ+Customs/data=!4m7!3m6!1s0x3bc2bf9d06cd0347:0x7cd1357457677e8c!8m2!3d18.5554263!4d73.806714!16s%2Fg%2F11csrrqlg7!19sChIJRwPNBp2_wjsRjH5nV3Q10Xw?authuser=0&hl=en&rclk=1
SP TWO WHEELER SOLUTATION,07410701289,"SR NO 27/4, Wakad Rd, Shedge Vasti, Aundh, Pune, Maharashtra 411057",,https://www.google.com/maps/place/SP+TWO+WHEELER+SOLUTATION/data=!4m7!3m6!1s0x3bc2b9a0c99f5013:0x3ccfbde06604e8da!8m2!3d18.5907304!4d73.7669861!16s%2Fg%2F11rj66yj8b!19sChIJE1CfyaC5wjsR2ugEZuC9zzw?authuser=0&hl=en&rclk=1
Bike Clinic,09284451713,"Shop No. 7, Aundh - Ravet BRTS Rd, near Sonai Mangal Karyalaya, Kalewadi Phata, Kaveri Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411033",,https://www.google.com/maps/place/Bike+Clinic/data=!4m7!3m6!1s0x3bc2b90d0164ef9d:0x1904da914270a839!8m2!3d18.6058816!4d73.7739253!16s%2Fg%2F11s3zcyw58!19sChIJne9kAQ25wjsROahwQpHaBBk?authuser=0&hl=en&rclk=1
"Ather Electric Scooter Showroom in Bopodi, Pune",09240031006,"Ground Floor, Gholap complex, S No 58, Elphinstone Road, Bopodi, Pune, Maharashtra 411003",https://www.atherenergy.com/locate-ather-dealer/electric-scooters-in-pune/atherspace-bopodi,"https://www.google.com/maps/place/Ather+Electric+Scooter+Showroom+in+Bopodi,+Pune/data=!4m7!3m6!1s0x3bc2bf451544d35f:0xa40320b110756e12!8m2!3d18.5718389!4d73.8375685!16s%2Fg%2F11yppb3xkm!19sChIJX9NEFUW_wjsREm51ELEgA6Q?authuser=0&hl=en&rclk=1"
Bharat Automobiles || Bike Point,07998989888,"Rahatni Main Road, Near Dilip Sonigra Jewelers, Shrinagar, Rahatani, Pune, Kalewadi Phata, Madhuban Colony, Rahatani, Pimpri-Chinchwad, Maharashtra 411017",,https://www.google.com/maps/place/Bharat+Automobiles+%7C%7C+Bike+Point/data=!4m7!3m6!1s0x3bc2b969dc161623:0x5573b45ad62d6de7!8m2!3d18.606073!4d73.7818113!16s%2Fg%2F11kdmdnr7s!19sChIJIxYW3Gm5wjsR520t1lq0c1U?authuser=0&hl=en&rclk=1
CHATUSHRUNGI TYRES & BATTERY,09890995363,"ITI Rd, Sindh Society, Ward No. 8, Sadhu Vasvani Nagar, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/CHATUSHRUNGI+TYRES+%26+BATTERY/data=!4m7!3m6!1s0x3bc2bf39000001b7:0x3eecedb331ccf1b9!8m2!3d18.5600421!4d73.8092906!16s%2Fg%2F1tf6_d15!19sChIJtwEAADm_wjsRufHMMbPt7D4?authuser=0&hl=en&rclk=1
Ram Bike Service Center Sangvi,09763333083,"Dhore Nagar Lane No. 2, Dhore Nagar, Old Sangvi, Pune, Pimpri-Chinchwad, Maharashtra 411027",http://www.9763333083.com/,https://www.google.com/maps/place/Ram+Bike+Service+Center+Sangvi/data=!4m7!3m6!1s0x3bc2bf00289b8557:0x5c73cbed95e90d2d!8m2!3d18.5703991!4d73.8204443!16s%2Fg%2F11yg3tf_6g!19sChIJV4WbKAC_wjsRLQ3ple3Lc1w?authuser=0&hl=en&rclk=1
BENELLI | KEEWAY | MOTO VAULT-PUNE-SERVICE-CENTER,08886635447,"S No 244/1, Benelli | Keeway Service Centre, Nr. Terezza Building, Plot no 6, Vidhate Colony, Aundh, Pune, Maharashtra 411067",https://india.benelli.com/,https://www.google.com/maps/place/BENELLI+%7C+KEEWAY+%7C+MOTO+VAULT-PUNE-SERVICE-CENTER/data=!4m7!3m6!1s0x3bc2bf9498f5e493:0xd6dd7295b37365a1!8m2!3d18.5627186!4d73.8002859!16s%2Fg%2F11qg56mplw!19sChIJk-T1mJS_wjsRoWVzs5Vy3dY?authuser=0&hl=en&rclk=1
शिव ॲटो सर्विस सेंटर,09762851219,"Mona Apartment, Shivaji Udyan Rd, Laxminagar, Shinde Nagar, Mulanagar, Old Sangvi, Pimpri-Chinchwad, Maharashtra 411027",,https://www.google.com/maps/place/%E0%A4%B6%E0%A4%BF%E0%A4%B5+%E0%A5%B2%E0%A4%9F%E0%A5%8B+%E0%A4%B8%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%B8+%E0%A4%B8%E0%A5%87%E0%A4%82%E0%A4%9F%E0%A4%B0/data=!4m7!3m6!1s0x3bc2b8b4aced05b9:0x6e09c1a54a079cb9!8m2!3d18.5732607!4d73.8238093!16s%2Fg%2F11sjhf9h_p!19sChIJuQXtrLS4wjsRuZwHSqXBCW4?authuser=0&hl=en&rclk=1
Bike Pluss,09850924513,"Shop no. 3 Skyline, COMMERCIAL, Skyline Rd, Choudhary Park, Shankar Kalat Nagar, Wakad, Pimpri-Chinchwad, Pune, Maharashtra 411057",,https://www.google.com/maps/place/Bike+Pluss/data=!4m7!3m6!1s0x3bc2b9e17d44c12d:0x45696670b9cd347c!8m2!3d18.6046855!4d73.7587164!16s%2Fg%2F11fjyxfgm_!19sChIJLcFEfeG5wjsRfDTNuXBmaUU?authuser=0&hl=en&rclk=1
TT MOTO,07900008998,"Shop no 6, Sai Vastu Heights, Seven Star Lane, Govind Gdn Rd, near Hotel, Pimple Saudagar, Maharashtra 411027",,https://www.google.com/maps/place/TT+MOTO/data=!4m7!3m6!1s0x3bc2b9854800e9e1:0xa6fff29defa5584b!8m2!3d18.5980295!4d73.8041519!16s%2Fg%2F11x0nl9j84!19sChIJ4ekASIW5wjsRS1il753y_6Y?authuser=0&hl=en&rclk=1
ZEUS MOTOR SOLUTIONS | ROYAL AUTOMOBILE AND BIKE POINT | MOTORCYCLE REPAIR SHOP | TWO WHEELER REPAIR SHOP |,07058424262,"Shop no 3, opp. Swaraj Garden, Kate Mala, Sai Nagar Park, Pimple Saudagar, Pune, Pimpri-Chinchwad, Maharashtra 411027",,https://www.google.com/maps/place/ZEUS+MOTOR+SOLUTIONS+%7C+ROYAL+AUTOMOBILE+AND+BIKE+POINT+%7C+MOTORCYCLE+REPAIR+SHOP+%7C+TWO+WHEELER+REPAIR+SHOP+%7C/data=!4m7!3m6!1s0x3bc2b8e8dd300079:0xec1b6dcee09808ac!8m2!3d18.5990993!4d73.8088351!16s%2Fg%2F11c60761fd!19sChIJeQAw3ei4wjsRrAiY4M5tG-w?authuser=0&hl=en&rclk=1
TVS - SHINDE TVS,07822873009,"Bus Stop, 301, Pune 7, next to Aundh Gaon, Sarkar Wada, Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411007",http://wa.me/7822873009,https://www.google.com/maps/place/TVS+-+SHINDE+TVS/data=!4m7!3m6!1s0x3bc2bf9b1037023d:0xc3b83745c45b189!8m2!3d18.5656619!4d73.8120161!16s%2Fg%2F11vkg6kxfd!19sChIJPQI3EJu_wjsRibFFXHSDOww?authuser=0&hl=en&rclk=1
Two Wheeler Sale and Rental,07058897100,"Flat no 1 survey no 24, Shri Ganesh Apartment, Mayur Market Lane, Shambhu Vihar Society, Aundh, Pune, Maharashtra 411067",https://twowheeleronrent.in/,https://www.google.com/maps/place/Two+Wheeler+Sale+and+Rental/data=!4m7!3m6!1s0x3bc2bfe7cc500f7d:0x64550773ee7e12d4!8m2!3d18.5633137!4d73.8021138!16s%2Fg%2F11vyj0c1zr!19sChIJfQ9QzOe_wjsR1BJ-7nMHVWQ?authuser=0&hl=en&rclk=1
Raj auto Royal enfield and yamaha specialist (Harshal),08793295515,"pansare sonogrphy, near damodar hights, Kalewadi Phata, Kaveri Nagar, Rahatani, Pune, Pimpri-Chinchwad, Maharashtra 411033",,https://www.google.com/maps/place/Raj+auto+Royal+enfield+and+yamaha+specialist+%28Harshal%29/data=!4m7!3m6!1s0x3bc2b9db63e23a09:0x965c21c841e612c8!8m2!3d18.6048184!4d73.7751996!16s%2Fg%2F11h4xf4h_6!19sChIJCTriY9u5wjsRyBLmQcghXJY?authuser=0&hl=en&rclk=1
Sagar Battery and Jump Start,09067278116,"Mahadji Shinde Rd, near Parihar Chowk, Harmony Society, Ward No. 8, Wireless Colony, Aundh, Pune, Maharashtra 411067",https://sagarbatteryjumpstart.in/,https://www.google.com/maps/place/Sagar+Battery+and+Jump+Start/data=!4m7!3m6!1s0x3bc2bf29fe3c8c17:0xb094f6246fda8300!8m2!3d18.5626051!4d73.8067514!16s%2Fg%2F11ldb7v6jh!19sChIJF4w8_im_wjsRAIPabyT2lLA?authuser=0&hl=en&rclk=1
Sai Garage,09764567500,"Dayal Heights, Aundh road Shivraj nagar line number 1near, Society, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411017",https://youtube.com/channel/UCQI0g3qSsZ4eESb0J8jKLJQ,https://www.google.com/maps/place/Sai+Garage/data=!4m7!3m6!1s0x3bc2b922fefa799f:0x5bb09d9c1ad1497e!8m2!3d18.6011273!4d73.781153!16s%2Fg%2F11tc75b9d_!19sChIJn3n6_iK5wjsRfknRGpydsFs?authuser=0&hl=en&rclk=1
S K BIKE CARE,09960862247,"Kaspate Wasti Rd, opp. Euro School, near sai cauk, Shankar Kalat Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",,https://www.google.com/maps/place/S+K+BIKE+CARE/data=!4m7!3m6!1s0x3bc2b96e82deb09b:0x7f75391aa79748fb!8m2!3d18.5984406!4d73.7683614!16s%2Fg%2F11b8v9pht0!19sChIJm7Degm65wjsR-0iXpxo5dX8?authuser=0&hl=en&rclk=1
SHIV NAMAN MOTORS,09960422296,"SHIV NAMAN MOTORS, CHONDHE PATIL SPORTS ZONE, SIDHARTH NAGAR ROAD, near PRISM SOCIETY, Rohan Nilay, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/SHIV+NAMAN+MOTORS/data=!4m7!3m6!1s0x3bc2bf25af787f2b:0x52003afb8f143d3!8m2!3d18.566218!4d73.8153534!16s%2Fg%2F11kq2935zx!19sChIJK394ryW_wjsR00PxuK8DIAU?authuser=0&hl=en&rclk=1
Ishwar Motor Driving School,09850902424,"SBI bank, Shop No-1, Disha Apartment near monginess cake shop Side to, Sanghvi Nagar, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/Ishwar+Motor+Driving+School/data=!4m7!3m6!1s0x3bc2bf30a268646f:0x61809ca88f447639!8m2!3d18.5609562!4d73.8111437!16s%2Fg%2F1wz514w1!19sChIJb2RoojC_wjsROXZEj6icgGE?authuser=0&hl=en&rclk=1
Royal Enfield Service Center - Nomadic Motorbikes LLP,09619203209,"Survey No 176, 2/2, Kalewadi - Rahatani Rd, Rahatani Gaon, Pawana Nagar, Pimple Saudagar, Pune, Pimpri-Chinchwad, Maharashtra 411027",https://www.royalenfield.com/,https://www.google.com/maps/place/Royal+Enfield+Service+Center+-+Nomadic+Motorbikes+LLP/data=!4m7!3m6!1s0x3bc2b9d77571a81b:0xb13d86fe7b48b6f7!8m2!3d18.6027546!4d73.7967559!16s%2Fg%2F11mvxr19g2!19sChIJG6hxdde5wjsR97ZIe_6GPbE?authuser=0&hl=en&rclk=1
Samarth Suzuki,,"Shop No 235, , Rajanigandh Apartment, Ambedkar Chowk, DP Rd, opposite DEV School, near Sashwat Hospital, Aundh, Maharashtra 411067",,https://www.google.com/maps/place/Samarth+Suzuki/data=!4m7!3m6!1s0x3bc2bf2f7d14c33d:0x620216e8d257a9ce!8m2!3d18.5597941!4d73.8030488!16s%2Fg%2F11yh2mbn0l!19sChIJPcMUfS-_wjsRzqlX0ugWAmI?authuser=0&hl=en&rclk=1
"Ktm Service Centre, Phugewadi",,"HRQJ+G7R, Phugewadi, Dapodi, Pimpri-Chinchwad, Maharashtra 411012",,"https://www.google.com/maps/place/Ktm+Service+Centre,+Phugewadi/data=!4m7!3m6!1s0x3bc2b9a3dc825115:0x740dd3a4163f0351!8m2!3d18.5888517!4d73.8306429!16s%2Fg%2F11gsbqvk8n!19sChIJFVGC3KO5wjsRUQM_FqTTDXQ?authuser=0&hl=en&rclk=1"
Siddhi Motors - Hero MotoCorp,02027286799,"Ground Floor PWD Road, Shitole Nagar Rd, Pune, Maharashtra 411027",https://dealers.heromotocorp.com/hero-motocorp/dealer-in-pune/dealer-in-Shitole-Nagar/siddhi-motors-hero-motocorp-in-Shitole-Nagar-pune--7frJ5D/home,https://www.google.com/maps/place/Siddhi+Motors+-+Hero+MotoCorp/data=!4m7!3m6!1s0x3bc2b8cab49996c5:0x300de7776aa9140b!8m2!3d18.575959!4d73.8195081!16s%2Fg%2F1tf7ql2j!19sChIJxZaZtMq4wjsRCxSpanfnDTA?authuser=0&hl=en&rclk=1
Royal Enfield Service Center - Dhone Automobiles,09619652503,"next to Max Neuro Hospital, behind Sai Gauri Bharat Petrol Pump, Agrasen Nagar Society, Seva Nagar, Kasarwadi, Pune, Pimpri-Chinchwad, Maharashtra 411012",https://www.royalenfield.com/,https://www.google.com/maps/place/Royal+Enfield+Service+Center+-+Dhone+Automobiles/data=!4m7!3m6!1s0x3bc2b897989ef6af:0xf642af402329348f!8m2!3d18.5990801!4d73.8284279!16s%2Fg%2F11c6_tvfp7!19sChIJr_aemJe4wjsRjzQpI0CvQvY?authuser=0&hl=en&rclk=1
MAULI MOTORS 1,09146245746,"Sankalp Park, Naer Bhavani Super Market, Baner Chs, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/MAULI+MOTORS+1/data=!4m7!3m6!1s0x3bc2bf80468aa203:0x4317ffa8680e420f!8m2!3d18.5599298!4d73.7999407!16s%2Fg%2F11gj1b17qj!19sChIJA6KKRoC_wjsRD0IOaKj_F0M?authuser=0&hl=en&rclk=1
MY CYCLE WORLD,07821086568,"Balewadi Link Road, opposite Madars cafe, near Medipoint Hospital, Aundh, Pune, Maharashtra 411007",,https://www.google.com/maps/place/MY+CYCLE+WORLD/data=!4m7!3m6!1s0x3bc2bf5b338994db:0x3591e2e40ff940f3!8m2!3d18.5655217!4d73.8000386!16s%2Fg%2F11ssf7mpms!19sChIJ25SJM1u_wjsR80D5D-TikTU?authuser=0&hl=en&rclk=1
Jai Malhar Auto Centre,09850543194,"HR82+C8C, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/Jai+Malhar+Auto+Centre/data=!4m7!3m6!1s0x3bc2bf000e38a5b1:0xec4127eb10a27181!8m2!3d18.5660936!4d73.8007777!16s%2Fg%2F11xt38hddr!19sChIJsaU4DgC_wjsRgXGiEOsnQew?authuser=0&hl=en&rclk=1
Mr Wrap Artist,07276316125,"10, Aundh - Baner Link Rd, near Turf, Vidhate Chowk, Baner, Pune, Maharashtra 411067",https://www.instagram.com/mr_wrap_artist,https://www.google.com/maps/place/Mr+Wrap+Artist/data=!4m7!3m6!1s0x3bc2bf7930c50e97:0x8a645a9ef6e32c6f!8m2!3d18.5646283!4d73.7979771!16s%2Fg%2F11q97lr_h6!19sChIJlw7FMHm_wjsRbyzj9p5aZIo?authuser=0&hl=en&rclk=1
Jawa Yezdi Motorcycles - Shakti Automobiles,08071912627,"Mankar Chowk Rd, beside Fine Art, Kaspate Wasti, Wakad, Pimpri-Chinchwad, Maharashtra 411057",https://dealer.jawayezdimotorcycles.com/locator/pimpri-chinchwad/Wakad/jawa-yezdi-motorcycles-shakti-automobiles-in-Wakad-pimpri-chinchwad--5sMLaQ/home,https://www.google.com/maps/place/Jawa+Yezdi+Motorcycles+-+Shakti+Automobiles/data=!4m7!3m6!1s0x3bc2b9f6ac0d8ea5:0xef636f976aae20b7!8m2!3d18.5903507!4d73.7737169!16s%2Fg%2F11t7xwgnq9!19sChIJpY4NrPa5wjsRtyCuapdvY-8?authuser=0&hl=en&rclk=1
"Ather Service Centre, Wakad",09240013844,"Sr.no 27/4, Shedage Wasti, Aundh, Road, Wakad, Maharashtra 411057",https://www.atherenergy.com/,"https://www.google.com/maps/place/Ather+Service+Centre,+Wakad/data=!4m7!3m6!1s0x3bc2b9d6fa23b4ff:0xdbd9827df5e41fc!8m2!3d18.5898244!4d73.7670447!16s%2Fg%2F11ss4y_pkk!19sChIJ_7Qj-ta5wjsR_EFe3yeYvQ0?authuser=0&hl=en&rclk=1"
Goodrich Auto Components Pvt. Ltd.,07774039872,"Sr. No.40, Near Govind Garden Hotel, opp. Natural Ice Cream, Pimple Saudagar, Pune, Maharashtra 411027",,https://www.google.com/maps/place/Goodrich+Auto+Components+Pvt.+Ltd./data=!4m7!3m6!1s0x3bc2b8e6c932570b:0xcb8cea2116a39cb2!8m2!3d18.5948729!4d73.804149!16s%2Fg%2F1pp2vct_q!19sChIJC1cyyea4wjsRspyjFiHqjMs?authuser=0&hl=en&rclk=1
Battwheelz Mobility Pune,08668293520,"SR No 274/3, Baner - Pashan Link Rd, behind Mauli Petrolelum (Bharat Petrol, Shambhu Vihar Society, Nankude Vasti, Aundh, Pune, Maharashtra 411069",https://www.battwheelz.com/,https://www.google.com/maps/place/Battwheelz+Mobility+Pune/data=!4m7!3m6!1s0x3bc2bffe1a60fb01:0x4f2a1b0c42b905c4!8m2!3d18.5557296!4d73.8000329!16s%2Fg%2F11l2zfc8lz!19sChIJAftgGv6_wjsRxAW5QgwbKk8?authuser=0&hl=en&rclk=1
Gajanana Enterprises & Auto Garage bullet repair,08830252696,"Jay bhavani nagar , near last bus stop pimple gurav.pune -61, Pune, Maharashtra 411061",,https://www.google.com/maps/place/Gajanana+Enterprises+%26+Auto+Garage+bullet+repair/data=!4m7!3m6!1s0x3bc2b9d025a2aba5:0x584c03c1c77a94d1!8m2!3d18.5935135!4d73.8191831!16s%2Fg%2F11fq8y9d0y!19sChIJpauiJdC5wjsR0ZR6x8EDTFg?authuser=0&hl=en&rclk=1
Triumph Pashan,09355834282,"A3A, Abhimanshree Society, Aundh, Pune, Maharashtra 411008",https://www.triumph-pashan.com/,https://www.google.com/maps/place/Triumph+Pashan/data=!4m7!3m6!1s0x3bc2bf258d9bb5c9:0x872a50a10099f5ba!8m2!3d18.5403658!4d73.818108!16s%2Fg%2F11h51_gjzy!19sChIJybWbjSW_wjsRuvWZAKFQKoc?authuser=0&hl=en&rclk=1
"Suzuki Motorcycle (Autonity Suzuki, Pune, Wakad)",07065046349,"Survey No 270 2, B, Aundh, Hinjawadi - Aundh Rd, Shedge Vasti, Wakad, Pimpri-Chinchwad, Maharashtra 411057",https://www.suzukimotorcyclewakad.com/,"https://www.google.com/maps/place/Suzuki+Motorcycle+%28Autonity+Suzuki,+Pune,+Wakad%29/data=!4m7!3m6!1s0x3bc2b9f7d9710267:0xc5afb7270554a2e3!8m2!3d18.5905222!4d73.7673217!16s%2Fg%2F11fk1lvg6d!19sChIJZwJx2fe5wjsR46JUBSe3r8U?authuser=0&hl=en&rclk=1"
"Sayyed Auto Garage-Motorcycle Repair Near Me,Bike Service Center, Two-Wheeler Mechanic,Bike Garage,Best Bike Workshop",08793445849,"Shop No 4, Jawakar Nagar, Pimple Gurav, Pimpri-Chinchwad, Maharashtra 411061",,"https://www.google.com/maps/place/Sayyed+Auto+Garage-Motorcycle+Repair+Near+Me,Bike+Service+Center,+Two-Wheeler+Mechanic,Bike+Garage,Best+Bike+Workshop/data=!4m7!3m6!1s0x3bc2b8eb0eddf585:0x112ae680f19472cc!8m2!3d18.5991093!4d73.8158874!16s%2Fg%2F11s3zc8r76!19sChIJhfXdDuu4wjsRzHKU8YDmKhE?authuser=0&hl=en&rclk=1"
"Balaji Motors, Aundh",09890001976,"CTS NO 66, NEAR, Rajiv Gandhi Brg, Phase 2, Siddarth Nagar Society, Aundh, Pune, Maharashtra 411067",https://www.balajimotors.com/,"https://www.google.com/maps/place/Balaji+Motors,+Aundh/data=!4m7!3m6!1s0x3bc2c079bcb39ceb:0xa6886d9c877e99a8!8m2!3d18.5670786!4d73.8123184!16s%2Fg%2F11f3f9xfp_!19sChIJ65yzvHnAwjsRqJl-h5xtiKY?authuser=0&hl=en&rclk=1"
Ashwini Towing Service - Aundh | Baner | Wakad | Pimple Saudagar | Hinjewadi | Balewadi,08552911911,"Sr. No - 36, New Royal Car, Aundh - Baner Link Rd, near Medi Point Hospital, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/Ashwini+Towing+Service+-+Aundh+%7C+Baner+%7C+Wakad+%7C+Pimple+Saudagar+%7C+Hinjewadi+%7C+Balewadi/data=!4m7!3m6!1s0x3bc2bf8b33aca275:0x108954abb7a40c2!8m2!3d18.5657189!4d73.8010319!16s%2Fg%2F11vbrv33sm!19sChIJdaKsM4u_wjsRwkB6u0qVCAE?authuser=0&hl=en&rclk=1
A V power solutions . Exide Batteries,07822990657,"1 floor flat no 101, Tejaswini housing society, incube cowork spaces, 41;/42, Shambhu Vihar Society, Aundh, Pune, Maharashtra 411045",https://avpowersolutions.in/,https://www.google.com/maps/place/A+V+power+solutions+.+Exide+Batteries/data=!4m7!3m6!1s0x3bc2bf018766a031:0x5b09433a34efe047!8m2!3d18.5645872!4d73.802331!16s%2Fg%2F11td6zvlk4!19sChIJMaBmhwG_wjsRR-DvNDpDCVs?authuser=0&hl=en&rclk=1
"Janata Enterprises | EMotorad E-Bike, E-Cycle and Electric Cycle Store in Aundh, Pune",09405304232,"Police chowky, opposite Aundh, near Bremen chowk, Phase 1, Siddarth Nagar Society, Aundh, Pune, Maharashtra 411067",https://www.emotorad.com/testride,"https://www.google.com/maps/place/Janata+Enterprises+%7C+EMotorad+E-Bike,+E-Cycle+and+Electric+Cycle+Store+in+Aundh,+Pune/data=!4m7!3m6!1s0x3bc2c065f4e13e93:0x28f696ec30fa25bd!8m2!3d18.5622714!4d73.8142906!16s%2Fg%2F11vkz5y7n1!19sChIJkz7h9GXAwjsRvSX6MOyW9ig?authuser=0&hl=en&rclk=1"
Spark Battery Services,08446612003,"Shop No 1, near Shivaji Maharaj Statue, Sarkar Wada, Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/Spark+Battery+Services/data=!4m7!3m6!1s0x3bc2bf14946b8dd3:0xae8d9b09733067f9!8m2!3d18.5642802!4d73.8106091!16s%2Fg%2F11kp9jxq6r!19sChIJ041rlBS_wjsR-Wcwcwmbja4?authuser=0&hl=en&rclk=1
Bike rental-wakad -pune | bike on rent,08600032133,"Shaikh Chowk, Kaspate Wasti Rd, near Kulhad, Bhausaheb Kalate Nagar, Shankar Kalat Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",https://bikerentalwakad.ccbp.tech/,https://www.google.com/maps/place/Bike+rental-wakad+-pune+%7C+bike+on+rent/data=!4m7!3m6!1s0x3bc2b9696b6a5205:0xe20740a36853bb4b!8m2!3d18.5950262!4d73.7651324!16s%2Fg%2F11gfbblf3c!19sChIJBVJqa2m5wjsRS7tTaKNAB-I?authuser=0&hl=en&rclk=1
Work Lab 2.0,08767260033,"55/2, Ganeshkhind Rd, near Bremen Circle, Jagdishnagar, Sadhu Vasvani Nagar, Aundh, Pune, Maharashtra 411007",http://www.theworklab.in/,https://www.google.com/maps/place/Work+Lab+2.0/data=!4m7!3m6!1s0x3bc2bf38938638e1:0x35febedc4b9c70ab!8m2!3d18.5571111!4d73.8171077!16s%2Fg%2F11gglpst07!19sChIJ4TiGkzi_wjsRq3CcS9y-_jU?authuser=0&hl=en&rclk=1
TurtleWax,09607348348,"Aloma County Road, 236/I/5, Aundh - Baner Link Rd, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/TurtleWax/data=!4m7!3m6!1s0x3bc2bf568d7c1157:0x84bdc758736f8f1a!8m2!3d18.5656715!4d73.8009356!16s%2Fg%2F11qr9tmvj7!19sChIJVxF8jVa_wjsRGo9vc1jHvYQ?authuser=0&hl=en&rclk=1
Reliance Digital,08692011914,"SR No 131, Solitaire Solitaire, PN 1 & 2, ITI Rd, Ward No. 8, Pushpak Park, Aundh, Pune, Maharashtra 411067",https://www.reliancedigitalstores.in/reliance-digital-solitaire-aundh-pune-electronics-retail-and-repair-shop-aundh-pune-231807/Home,https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3bc2bf3c80a354e1:0xd65541395c6fd2ac!8m2!3d18.5540554!4d73.8098159!16s%2Fg%2F124t08gp7!19sChIJ4VSjgDy_wjsRrNJvXDlBVdY?authuser=0&hl=en&rclk=1
"NEXA (Sai Service, Pune, Aundh Baner Road)",08062216986,"Supreme Icon, Baner Rd, Sakal Nagar, Aundh, Pune, Maharashtra 411007",https://www.nexaofaundhbanerroad.com/,"https://www.google.com/maps/place/NEXA+%28Sai+Service,+Pune,+Aundh+Baner+Road%29/data=!4m7!3m6!1s0x3bc2c059741e6457:0x8d45fae3b9cddbc7!8m2!3d18.5471614!4d73.8177844!16s%2Fg%2F11bwm4ncr6!19sChIJV2QedFnAwjsRx9vNueP6RY0?authuser=0&hl=en&rclk=1"
Sarthak Enterprises,09881243419,"Sr.No. 227/1, Near Vidhate Chowk, New DP Rd, opp. Irene Tower, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/Sarthak+Enterprises/data=!4m7!3m6!1s0x3bc2bf9934ae01fd:0xc23dfa61323e1904!8m2!3d18.5639151!4d73.7978318!16s%2Fg%2F11s5mmbf90!19sChIJ_QGuNJm_wjsRBBk-MmH6PcI?authuser=0&hl=en&rclk=1
Chitra Automobiles,09881386301,"Nr.Sai Chowk,Lane No.1,Ganesh Palace,Samarth Nagar, New Sangvi, Pune, Maharashtra 411061",,https://www.google.com/maps/place/Chitra+Automobiles/data=!4m7!3m6!1s0x3bc2b8cbfeaaaaab:0xbeb147984749dcc1!8m2!3d18.5799386!4d73.8155034!16s%2Fg%2F1tl0vsqr!19sChIJq6qq_su4wjsRwdxJR5hHsb4?authuser=0&hl=en&rclk=1
Shine My Ride Auto Detailing,09890154308,"opposite to D mart, Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411067",,https://www.google.com/maps/place/Shine+My+Ride+Auto+Detailing/data=!4m7!3m6!1s0x3bc2b98abf382aaf:0x25f17175ea9b4898!8m2!3d18.5678371!4d73.8078781!16s%2Fg%2F11rxskdsx6!19sChIJryo4v4q5wjsRmEib6nVx8SU?authuser=0&hl=en&rclk=1
